"Velocity[i] (m/s)","X (m)","Y (m)","Z (m)"
9.87547609838657e-05,0.05,0.04,0.22
0,0.05,0,0.18
4.88641817355528e-05,0.05,0.02,0.2
0.000635273143416271,0.05,0.3,0.5
0.000612077754340135,0.05,0.28,0.48
0.000585027795750648,0.05,0.26,0.46
0.000554302620003,0.05,0.24,0.44
0.000520107772899792,0.05,0.22,0.42
0.000482674891827628,0.05,0.2,0.4
0.000442261480202433,0.05,0.18,0.38
0.000399150907469448,0.05,0.16,0.36
0.000353652751073241,0.05,0.14,0.34
0.000306103072944097,0.05,0.12,0.32
0.000256865030678455,0.05,0.1,0.3
0.000206329415959772,0.05,0.08,0.28
0.000154915149323642,0.05,0.06,0.26
0.000103069229226094,0.05,0.04,0.24
0,0.05,0,0.2
5.12653559781029e-05,0.05,0.02,0.22
0.000612868956523016,0.05,0.28,0.5
0.000587285190704279,0.05,0.26,0.48
0.000557859937543981,0.05,0.24,0.46
0.000524785049492493,0.05,0.22,0.44
0.000488277866679709,0.05,0.2,0.42
0.000448580918600783,0.05,0.18,0.4
0.000405961538490374,0.05,0.16,0.38
0.000360711783287115,0.05,0.14,0.36
0.000313148346322123,0.05,0.12,0.34
0.000263612615526654,0.05,0.1,0.32
0.000212470673432108,0.05,0.08,0.3
0.000160113155288855,0.05,0.06,0.28
0.000106954641523771,0.05,0.04,0.26
0,0.05,0,0.22
5.34318751306273e-05,0.05,0.02,0.24
0.000588036578847095,0.05,0.26,0.5
0.000559988038730808,0.05,0.24,0.48
0.000528110729646869,0.05,0.22,0.46
0.000492608494823799,0.05,0.2,0.44
0.000453709733847063,0.05,0.18,0.42
0.000411666958825663,0.05,0.16,0.4
0.000366756205039565,0.05,0.14,0.38
0.000319276674417779,0.05,0.12,0.36
0.00026955030625686,0.05,0.1,0.34
0.000217921453440795,0.05,0.08,0.32
0.000164756176673109,0.05,0.06,0.3
0.000110441278593498,0.05,0.04,0.28
0,0.05,0,0.24
5.53823083464522e-05,0.05,0.02,0.26
0.000560696353204548,0.05,0.24,0.5
0.000530100078321993,0.05,0.22,0.48
0.00049568728718441,0.05,0.2,0.46
0.000457673166238237,0.05,0.18,0.44
0.000416296395997051,0.05,0.16,0.42
0.000371818394341972,0.05,0.14,0.4
0.000324522530718241,0.05,0.12,0.38
0.000274713434919249,0.05,0.1,0.36
0.000222716247662902,0.05,0.08,0.34
0.000168875667441171,0.05,0.06,0.32
0.000113554606286925,0.05,0.04,0.3
0,0.05,0,0.26
5.71321079405607e-05,0.05,0.02,0.28
0.000530762190464884,0.05,0.22,0.5
0.000497528788400814,0.05,0.2,0.48
0.000460490547993686,0.05,0.18,0.46
0.000419873293139972,0.05,0.16,0.44
0.000375925024854951,0.05,0.14,0.42
0.000328914808051195,0.05,0.12,0.4
0.000279131840215996,0.05,0.1,0.38
0.000226884319999954,0.05,0.08,0.36
0.000172498308529612,0.05,0.06,0.34
0.000116316134153749,0.05,0.04,0.32
0,0.05,0,0.28
5.86942333029583e-05,0.05,0.02,0.3
0.000498141671414487,0.05,0.2,0.5
